Species,Country 
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, Faeroe Islands
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, United Kingdom (E+W+S+NI)
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Greenland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Ireland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Iceland
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Netherlands
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Norway
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Poland
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Portugal
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Russian Federation
Wolffishes(=Catfishes) nei, Sweden
Wolffishes(=Catfishes) nei, Sweden
Wolffishes(=Catfishes) nei, Sweden
Wolffishes(=Catfishes) nei, Sweden
Wolffishes(=Catfishes) nei, Sweden
Wolffishes(=Catfishes) nei, Sweden
Wolffishes(=Catfishes) nei, Sweden
Sea catfishes nei, United Kingdom (E+W+S+NI)
Sea catfishes nei, United Kingdom (E+W+S+NI)
Sea catfishes nei, United Kingdom (E+W+S+NI)
Sea catfishes nei, Portugal
Sea catfishes nei, Portugal
Sea catfishes nei, Portugal
Sea catfishes nei, Portugal
Sea catfishes nei, Portugal
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, Spain
Red bandfish, France
Red bandfish, France
Red bandfish, France
Red bandfish, France
Red bandfish, France
Red bandfish, France
Red bandfish, United Kingdom (E+W+S+NI)
Red bandfish, United Kingdom (E+W+S+NI)
Red bandfish, United Kingdom (E+W+S+NI)
Red bandfish, United Kingdom (E+W+S+NI)
Red bandfish, United Kingdom (E+W+S+NI)
Red bandfish, United Kingdom (E+W+S+NI)
Red bandfish, Portugal
Red bandfish, Portugal
Red bandfish, Portugal
Red bandfish, Portugal
Red bandfish, Portugal
Brown meagre, Spain
Brown meagre, Spain
Brown meagre, Spain
Brown meagre, Spain
Brown meagre, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Spain
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Comber, Portugal
Blacktip shark, Portugal
Blacktip shark, Portugal
Blacktip shark, Portugal
Sandbar shark, Portugal
Sandbar shark, Portugal
Sandbar shark, Portugal
Sandbar shark, Portugal
Sandbar shark, Portugal
Sandbar shark, Portugal
Sand tiger shark, Spain
Sand tiger shark, Spain
Sand tiger shark, Spain
Sand tiger shark, Spain
Sand tiger shark, Spain
Sand tiger shark, Netherlands
Sand tiger shark, Netherlands
Sand tiger shark, Netherlands
Sand tiger shark, Netherlands
Sand tiger shark, Netherlands
Cardinal fishes nei, United Kingdom (E+W+S+NI)
Cardinal fishes nei, United Kingdom (E+W+S+NI)
Cardinal fishes nei, United Kingdom (E+W+S+NI)
Cardinal fishes nei, United Kingdom (E+W+S+NI)
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Spain
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
"Croakers, drums nei", Portugal
Northern cods nei, Portugal
Northern cods nei, Portugal
Northern cods nei, Portugal
Smallfin gulper shark, Portugal
Smallfin gulper shark, Portugal
Smallfin gulper shark, Portugal
Smallfin gulper shark, Portugal
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
"Ruffs, barrelfishes nei", Spain
Rudderfish, Spain
Rudderfish, Spain
Rudderfish, Spain
Rudderfish, France
Rudderfish, France
Rudderfish, France
Rudderfish, France
Rudderfish, France
Rudderfish, United Kingdom (E+W+S+NI)
Rudderfish, United Kingdom (E+W+S+NI)
Rudderfish, United Kingdom (E+W+S+NI)
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Denmark
Cephalopods nei, Spain
Cephalopods nei, Spain
Cephalopods nei, Spain
Cephalopods nei, Spain
Cephalopods nei, Spain
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, France
Cephalopods nei, Norway
Cephalopods nei, Norway
Cephalopods nei, Norway
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, Spain
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, France
Wedge sole, United Kingdom (E+W+S+NI)
Wedge sole, United Kingdom (E+W+S+NI)
Wedge sole, United Kingdom (E+W+S+NI)
Wedge sole, United Kingdom (E+W+S+NI)
Wedge sole, United Kingdom (E+W+S+NI)
Wedge sole, United Kingdom (E+W+S+NI)
Wedge sole, United Kingdom (E+W+S+NI)
Wedge sole, Portugal
Wedge sole, Portugal
Wedge sole, Portugal
Wedge sole, Portugal
Wedge sole, Portugal
Wedge sole, Portugal
Wedge sole, Portugal
Wedge sole, Portugal
Wedge sole, Portugal
Cusk-eels nei, Portugal
